winner,winning_bid,winner_value,utility,is_llm,bids,trial
Agent_0,97.0,97.91576607442073,0.9157660744207305,False,{'Agent_0': 97.0},33
Agent_2,90.0,90.9576571408796,0.9576571408796042,False,{'Agent_2': 90.0},34
Agent_0,89.0,89.24345608865872,0.24345608865871782,True,{'Agent_0': 89.0},35
Agent_2,90.0,90.1694124844787,0.1694124844786984,False,{'Agent_2': 90.0},36
Agent_1,99.0,99.81854354773704,0.8185435477370362,False,{'Agent_1': 99.0},37
Agent_0,92.0,92.8335926291544,0.8335926291543956,False,{'Agent_0': 92.0},38
Agent_0,85.0,85.55754607783723,0.5575460778372303,False,{'Agent_0': 85.0},39
Agent_3,92.0,92.19720768160155,0.19720768160155444,True,{'Agent_3': 92.0},40
Agent_3,99.0,99.76569295671064,0.7656929567106374,False,{'Agent_3': 99.0},41
Agent_1,91.0,91.2757842810093,0.27578428100929386,False,{'Agent_1': 91.0},42
Agent_1,98.0,98.44124364780232,0.44124364780232384,False,{'Agent_1': 98.0},43
Agent_1,88.0,88.8144440592615,0.8144440592615041,False,{'Agent_1': 88.0},44
Agent_3,88.0,88.98214371966823,0.9821437196682297,False,{'Agent_3': 88.0},45
Agent_1,99.0,99.00732503427838,0.0073250342783808264,False,{'Agent_1': 99.0},46
Agent_1,89.0,89.9015330888572,0.9015330888572066,False,{'Agent_1': 89.0},47
Agent_1,97.0,97.07316289936713,0.0731628993671336,True,{'Agent_1': 97.0},48
Agent_2,99.0,99.14549600828798,0.14549600828797793,False,{'Agent_2': 99.0},49
Agent_1,94.0,94.42706723898513,0.4270672389851313,True,{'Agent_1': 94.0},50
Agent_0,96.0,96.97246626254693,0.9724662625469307,True,{'Agent_0': 96.0},51
Agent_3,93.0,93.16482980514404,0.16482980514403778,True,{'Agent_3': 93.0},52
Agent_2,99.0,99.87267392786234,0.872673927862337,False,{'Agent_2': 99.0},53
Agent_2,91.0,91.6178227381711,0.6178227381710997,False,{'Agent_2': 91.0},54
Agent_4,92.0,92.90926933532671,0.9092693353267123,False,{'Agent_4': 92.0},55
Agent_2,96.0,96.7106389957105,0.7106389957104966,False,{'Agent_2': 96.0},56
Agent_4,96.0,96.27941851075843,0.2794185107584326,True,{'Agent_4': 96.0},57
Agent_4,98.0,98.77975156474861,0.779751564748608,True,{'Agent_4': 98.0},58
Agent_1,97.0,97.01504469769517,0.015044697695174136,False,{'Agent_1': 97.0},59
Agent_3,87.0,87.8880770909863,0.8880770909863003,False,{'Agent_3': 87.0},60
Agent_2,82.0,82.49307903474964,0.4930790347496412,True,{'Agent_2': 82.0},61
Agent_3,87.0,87.35120346744793,0.35120346744793096,False,{'Agent_3': 87.0},62
Agent_3,93.0,93.29742990685476,0.29742990685475945,False,{'Agent_3': 93.0},63
Agent_0,91.0,91.89948967741451,0.8994896774145076,True,{'Agent_0': 91.0},64
Agent_1,99.0,99.75034829048433,0.7503482904843253,False,{'Agent_1': 99.0},65
Agent_3,96.0,96.24442761635143,0.2444276163514303,False,{'Agent_3': 96.0},66
Agent_2,74.0,74.53909501311486,0.53909501311486,True,{'Agent_2': 74.0},67
Agent_3,85.0,85.27682982581823,0.27682982581822557,False,{'Agent_3': 85.0},68
Agent_1,92.0,92.95188632871421,0.9518863287142096,False,{'Agent_1': 92.0},69
Agent_1,96.0,96.07508359049544,0.07508359049543856,False,{'Agent_1': 96.0},70
Agent_2,96.0,96.9522520199027,0.9522520199027014,False,{'Agent_2': 96.0},71
Agent_0,93.0,93.80804243911908,0.8080424391190775,False,{'Agent_0': 93.0},72
Agent_0,93.0,93.83424284662871,0.8342428466287117,False,{'Agent_0': 93.0},73
Agent_0,90.0,90.44202191394626,0.4420219139462631,False,{'Agent_0': 90.0},74
Agent_2,91.0,91.34144444912752,0.3414444491275219,True,{'Agent_2': 91.0},75
Agent_4,93.0,93.29032314762097,0.2903231476209669,True,{'Agent_4': 93.0},76
Agent_4,97.0,97.99281509928514,0.9928150992851386,False,{'Agent_4': 97.0},77
Agent_1,97.0,97.64099659303317,0.6409965930331651,False,{'Agent_1': 97.0},78
Agent_2,96.0,96.70741195109159,0.7074119510915864,False,{'Agent_2': 96.0},79
Agent_4,90.0,90.42356110075505,0.4235611007550517,False,{'Agent_4': 90.0},80
Agent_4,98.0,98.29078913881727,0.2907891388172743,False,{'Agent_4': 98.0},81
Agent_1,94.0,94.00836287014484,0.008362870144836165,False,{'Agent_1': 94.0},82
Agent_4,94.0,94.36084052310046,0.3608405231004639,False,{'Agent_4': 94.0},83
Agent_1,91.0,91.41733191083425,0.4173319108342497,True,{'Agent_1': 91.0},84
Agent_0,90.0,90.68434636923237,0.6843463692323724,False,{'Agent_0': 90.0},85
Agent_4,95.0,95.8120048299673,0.8120048299672931,False,{'Agent_4': 95.0},86
Agent_0,94.0,94.03358122922418,0.03358122922418261,False,{'Agent_0': 94.0},87
Agent_0,96.0,96.61406034098428,0.6140603409842811,False,{'Agent_0': 96.0},88
Agent_2,85.0,85.70067289686294,0.7006728968629403,False,{'Agent_2': 85.0},89
Agent_4,96.0,96.12999909587481,0.1299990958748083,True,{'Agent_4': 96.0},90
Agent_1,96.0,96.38807876465157,0.3880787646515671,False,{'Agent_1': 96.0},91
Agent_2,89.0,89.74557073520874,0.7455707352087444,False,{'Agent_2': 89.0},92
Agent_4,95.0,95.99570336208225,0.9957033620822529,True,{'Agent_4': 95.0},93
Agent_4,90.0,90.91504216995985,0.9150421699598468,False,{'Agent_4': 90.0},94
Agent_4,85.0,85.73877283692882,0.7387728369288169,False,{'Agent_4': 85.0},95
Agent_0,94.0,94.01770639266277,0.01770639266277385,False,{'Agent_0': 94.0},96
Agent_3,99.0,99.5276722841208,0.527672284120797,False,{'Agent_3': 99.0},97
Agent_0,89.0,89.6960502287497,0.6960502287496979,False,{'Agent_0': 89.0},98
Agent_0,89.0,89.79104397896887,0.7910439789688724,False,{'Agent_0': 89.0},99
