winner,winning_bid,winner_value,utility,is_llm,bids,trial
Agent_0,65.36299501943024,86.30641545932517,20.943420439894922,True,"{'Agent_0': 81.05128587581454, 'Agent_1': 65.36299501943024, 'Agent_2': 61.223922265578295, 'Agent_3': 54.002641324624875, 'Agent_4': 59.576939492853604}",10
Agent_3,72.31969715395255,97.10691043377791,24.787213279825366,True,"{'Agent_0': 72.31969715395255, 'Agent_1': 54.513863627208764, 'Agent_2': 65.57502845073061, 'Agent_3': 89.78140858492083, 'Agent_4': 62.01971504231611}",11
Agent_2,70.71305040320829,91.97254933097882,21.259498927770537,False,"{'Agent_0': 46.075147981889046, 'Agent_1': 68.16071286412993, 'Agent_2': 73.57803946478306, 'Agent_3': 70.71305040320829, 'Agent_4': 57.94400442858672}",12
Agent_1,77.21375611149338,99.69028557580879,22.476529464315405,False,"{'Agent_0': 50.982694441008725, 'Agent_1': 79.75222846064703, 'Agent_2': 77.21375611149338, 'Agent_3': 75.16549158380612, 'Agent_4': 51.75891677086585}",13
Agent_0,70.57317215762733,97.30612239736418,26.73295023973685,False,"{'Agent_0': 77.84489791789134, 'Agent_1': 57.33956992837715, 'Agent_2': 70.57317215762733, 'Agent_3': 66.51003460785076, 'Agent_4': 63.439986462651405}",14
Agent_3,77.49978079780999,80.32963566371576,2.829854865905773,True,"{'Agent_0': 65.64048246017504, 'Agent_1': 60.2747524239088, 'Agent_2': 77.49978079780999, 'Agent_3': 77.59896895935826, 'Agent_4': 76.13844016468724}",15
Agent_1,73.2069569844574,94.1764951988883,20.969538214430898,False,"{'Agent_0': 72.72560424566416, 'Agent_1': 75.34119615911065, 'Agent_2': 55.243454865288996, 'Agent_3': 73.2069569844574, 'Agent_4': 56.54952521814096}",16
Agent_3,75.25970956209004,94.61042378800971,19.350714225919674,False,"{'Agent_0': 74.79922952340549, 'Agent_1': 66.55754828426893, 'Agent_2': 75.25970956209004, 'Agent_3': 75.68833903040777, 'Agent_4': 62.28951657738222}",17
Agent_2,65.66135734626596,78.21378467466005,12.552427328394089,True,"{'Agent_0': 65.66135734626596, 'Agent_1': 65.38976201467754, 'Agent_2': 72.29883646320236, 'Agent_3': 58.2968752073292, 'Agent_4': 54.03687595862738}",18
Agent_4,75.3924152315961,78.91905000961657,3.5266347780204654,True,"{'Agent_0': 60.25506716574727, 'Agent_1': 75.3924152315961, 'Agent_2': 61.1448030575865, 'Agent_3': 58.1816424714816, 'Agent_4': 77.2110477808248}",19
Agent_3,74.26392165470577,99.2327255463914,24.96880389168564,True,"{'Agent_0': 60.35452007971144, 'Agent_1': 69.23804254350512, 'Agent_2': 74.26392165470577, 'Agent_3': 75.34293339291597, 'Agent_4': 63.85051678772555}",20
Agent_0,75.04126153953223,98.61414360707414,23.57288206754191,False,"{'Agent_0': 78.89131488565931, 'Agent_1': 58.62383052580365, 'Agent_2': 51.21166726927528, 'Agent_3': 75.04126153953223, 'Agent_4': 62.55579295148806}",21
Agent_0,68.95300244568749,88.8977531028257,19.944750657138215,True,"{'Agent_0': 88.21332109140654, 'Agent_1': 61.11931583188366, 'Agent_2': 68.95300244568749, 'Agent_3': 52.93955900068957, 'Agent_4': 63.02369923151142}",22
Agent_4,67.94430081670394,86.97429980616039,19.029998989456445,False,"{'Agent_0': 67.94430081670394, 'Agent_1': 60.719466364344754, 'Agent_2': 55.842374774220986, 'Agent_3': 58.5140988474706, 'Agent_4': 69.57943984492832}",23
Agent_1,68.0575737282556,95.49754731637293,27.439973588117326,False,"{'Agent_0': 68.0575737282556, 'Agent_1': 76.39803785309834, 'Agent_2': 64.30553370589641, 'Agent_3': 65.31251240632513, 'Agent_4': 67.75870277128715}",24
Agent_0,74.89457758624064,99.89703691824862,25.002459332007973,False,"{'Agent_0': 79.9176295345989, 'Agent_1': 71.89652373561367, 'Agent_2': 74.89457758624064, 'Agent_3': 51.150180044262335, 'Agent_4': 68.27993052098532}",25
Agent_3,57.58291456781008,72.97498667125208,15.392072103442004,True,"{'Agent_0': 53.32367317533521, 'Agent_1': 57.58291456781008, 'Agent_2': 48.92631198072218, 'Agent_3': 61.27095441006444, 'Agent_4': 49.79581529936022}",26
Agent_3,66.10969798130998,91.70077895523812,25.591080973928143,True,"{'Agent_0': 52.65823346238075, 'Agent_1': 64.99732218076032, 'Agent_2': 66.10969798130998, 'Agent_3': 70.58594903351157, 'Agent_4': 53.43947677017911}",27
Agent_2,67.83073179319729,96.51316064094219,28.6824288477449,False,"{'Agent_0': 67.83073179319729, 'Agent_1': 55.706553339402014, 'Agent_2': 77.21052851275375, 'Agent_3': 53.46667827287013, 'Agent_4': 62.756797227359925}",28
Agent_1,69.33890295252739,95.95634126801284,26.617438315485444,False,"{'Agent_0': 69.33890295252739, 'Agent_1': 76.76507301441028, 'Agent_2': 60.409171065661056, 'Agent_3': 57.20421330395004, 'Agent_4': 65.49114040326491}",29
Agent_2,79.6048542469911,98.48116291293768,18.87630866594658,True,"{'Agent_0': 79.6048542469911, 'Agent_1': 57.57293597196072, 'Agent_2': 81.29919554865639, 'Agent_3': 70.09003239872413, 'Agent_4': 62.61874600536917}",30
Agent_0,68.76808721364762,94.13341834640744,25.36533113275982,False,"{'Agent_0': 75.30673467712596, 'Agent_1': 51.41290455751555, 'Agent_2': 60.20365752504413, 'Agent_3': 68.76808721364762, 'Agent_4': 57.46791648690511}",31
Agent_0,69.9455837674884,99.1177793830745,29.172195615586105,True,"{'Agent_0': 92.7908150153245, 'Agent_1': 69.06335410971779, 'Agent_2': 56.783372165703284, 'Agent_3': 66.10972854258237, 'Agent_4': 69.9455837674884}",32
Agent_0,76.89391739039282,96.42467814874843,19.530760758355612,True,"{'Agent_0': 77.86578155791888, 'Agent_1': 71.84550893228705, 'Agent_2': 74.65084478954202, 'Agent_3': 76.89391739039282, 'Agent_4': 72.82371134730819}",33
Agent_4,72.17847435973367,90.69883097981857,18.520356620084897,False,"{'Agent_0': 55.008145245699374, 'Agent_1': 54.084223656866826, 'Agent_2': 64.43803574952118, 'Agent_3': 72.17847435973367, 'Agent_4': 72.55906478385485}",34
Agent_1,68.68289948449673,96.13614816291872,27.453248678421986,True,"{'Agent_0': 68.10393931798075, 'Agent_1': 86.0316094282499, 'Agent_2': 68.68289948449673, 'Agent_3': 57.88585228648435, 'Agent_4': 62.106342085209974}",35
Agent_2,63.53627860730259,89.89923459753486,26.362955990232265,False,"{'Agent_0': 50.88426802387901, 'Agent_1': 63.53627860730259, 'Agent_2': 71.91938767802789, 'Agent_3': 53.62048225421782, 'Agent_4': 52.22911352789708}",36
Agent_2,77.2315831834143,93.21890478269589,15.987321599281586,True,"{'Agent_0': 64.98727595848912, 'Agent_1': 77.2315831834143, 'Agent_2': 81.14351033020915, 'Agent_3': 56.2230427060244, 'Agent_4': 74.39007400135704}",37
Agent_3,71.88989922294544,98.5157317147551,26.62583249180966,False,"{'Agent_0': 71.88989922294544, 'Agent_1': 58.83888812166037, 'Agent_2': 64.06570982917363, 'Agent_3': 78.81258537180409, 'Agent_4': 52.50422448018825}",38
Agent_3,78.95263191360104,91.6272787435575,12.674646829956458,True,"{'Agent_0': 78.95263191360104, 'Agent_1': 73.74680460865798, 'Agent_2': 59.70480158097812, 'Agent_3': 81.01162417162891, 'Agent_4': 48.44539696322884}",39
Agent_1,68.43357656962678,89.96046414147042,21.526887571843645,False,"{'Agent_0': 59.794741075713254, 'Agent_1': 71.96837131317635, 'Agent_2': 56.38916506399158, 'Agent_3': 63.41827888866175, 'Agent_4': 68.43357656962678}",40
Agent_2,77.31370175451848,97.72676544231396,20.413063687795486,False,"{'Agent_0': 63.08725977540604, 'Agent_1': 77.31370175451848, 'Agent_2': 78.18141235385117, 'Agent_3': 58.496201018156036, 'Agent_4': 67.52263026746921}",41
Agent_4,77.10040442969256,97.85046131527784,20.75005688558528,False,"{'Agent_0': 77.10040442969256, 'Agent_1': 57.67008558493601, 'Agent_2': 61.06546738545322, 'Agent_3': 54.18421086369955, 'Agent_4': 78.28036905222228}",42
Agent_3,65.20149138824083,75.5458332460057,10.344341857764874,True,"{'Agent_0': 51.71585538320351, 'Agent_1': 55.51360103780253, 'Agent_2': 65.20149138824083, 'Agent_3': 74.58981523885691, 'Agent_4': 59.87236849558025}",43
Agent_1,61.412056109271134,89.69076059061263,28.278704481341492,False,"{'Agent_0': 61.412056109271134, 'Agent_1': 71.75260847249011, 'Agent_2': 52.944732877114724, 'Agent_3': 61.27630487797783, 'Agent_4': 55.795414044386895}",44
Agent_0,70.08898123992203,97.5621226285462,27.47314138862417,False,"{'Agent_0': 78.04969810283697, 'Agent_1': 56.951684482745236, 'Agent_2': 70.08898123992203, 'Agent_3': 55.57278129900735, 'Agent_4': 62.230267512930666}",45
Agent_3,69.94176849540113,99.11370117808187,29.171932682680733,False,"{'Agent_0': 51.17934798739617, 'Agent_1': 69.94176849540113, 'Agent_2': 69.47380492140003, 'Agent_3': 79.2909609424655, 'Agent_4': 59.47756291879418}",46
Agent_1,78.98262002996438,97.9604315304855,18.977811500521113,True,"{'Agent_0': 78.98262002996438, 'Agent_1': 89.13157421282897, 'Agent_2': 74.37411462181028, 'Agent_3': 50.93354956216067, 'Agent_4': 54.787386093546026}",47
Agent_2,73.18329919924211,99.55283615765687,26.369536958414756,False,"{'Agent_0': 59.38433238142247, 'Agent_1': 58.672293005840515, 'Agent_2': 79.6422689261255, 'Agent_3': 73.18329919924211, 'Agent_4': 54.56657840457205}",48
Agent_2,64.26336211746431,94.78781707078178,30.524454953317473,False,"{'Agent_0': 54.62903585109307, 'Agent_1': 54.91044326139759, 'Agent_2': 75.83025365662543, 'Agent_3': 58.51390570983138, 'Agent_4': 64.26336211746431}",49
Agent_2,79.48890021912764,99.50109217464689,20.012191955519242,False,"{'Agent_0': 55.27193870940915, 'Agent_1': 79.48890021912764, 'Agent_2': 79.60087373971751, 'Agent_3': 65.28689461962085, 'Agent_4': 73.55244235384396}",50
Agent_2,66.84329350561416,91.53726137814867,24.693967872534515,False,"{'Agent_0': 53.28437245791178, 'Agent_1': 59.463752934929055, 'Agent_2': 73.22980910251894, 'Agent_3': 66.84329350561416, 'Agent_4': 48.50499467235713}",51
Agent_4,71.86128880108787,91.12068157256812,19.25939277148025,False,"{'Agent_0': 71.73497782253278, 'Agent_1': 71.18120577406233, 'Agent_2': 71.86128880108787, 'Agent_3': 63.23987089354401, 'Agent_4': 72.8965452580545}",52
Agent_4,71.42198630742772,96.3500675162616,24.928081208833888,False,"{'Agent_0': 71.42198630742772, 'Agent_1': 55.089592205385124, 'Agent_2': 67.68341876110196, 'Agent_3': 71.27177590923952, 'Agent_4': 77.08005401300929}",53
Agent_1,63.327421151947625,98.56104732488114,35.23362617293352,False,"{'Agent_0': 62.65736070712583, 'Agent_1': 78.84883785990492, 'Agent_2': 57.53354626355812, 'Agent_3': 63.327421151947625, 'Agent_4': 60.85175214440194}",54
Agent_2,70.79684207670708,95.97067060494139,25.17382852823431,False,"{'Agent_0': 70.79684207670708, 'Agent_1': 62.193994539616284, 'Agent_2': 76.77653648395311, 'Agent_3': 56.96270643842184, 'Agent_4': 52.746682421131666}",55
Agent_3,70.12965455699857,99.78511023443694,29.65545567743837,False,"{'Agent_0': 68.2584551776325, 'Agent_1': 65.54740588954753, 'Agent_2': 58.40593418619738, 'Agent_3': 79.82808818754955, 'Agent_4': 70.12965455699857}",56
Agent_4,73.37907497925268,95.10824852256856,21.72917354331588,True,"{'Agent_0': 61.76637842635595, 'Agent_1': 73.37907497925268, 'Agent_2': 51.66125031776255, 'Agent_3': 68.95081464074056, 'Agent_4': 84.44031837216244}",57
Agent_1,74.47741519296143,95.52364087953973,21.046225686578296,True,"{'Agent_0': 61.76223813332437, 'Agent_1': 89.0665414497795, 'Agent_2': 61.24203427766123, 'Agent_3': 74.47741519296143, 'Agent_4': 60.759365896222505}",58
Agent_4,69.28345161792988,96.91940142937537,27.635949811445485,False,"{'Agent_0': 61.65644820035066, 'Agent_1': 69.28345161792988, 'Agent_2': 57.48731098453742, 'Agent_3': 52.884445592599164, 'Agent_4': 77.5355211435003}",59
Agent_3,71.6414719516389,92.4707714110957,20.82929945945679,False,"{'Agent_0': 57.14064128529705, 'Agent_1': 51.09006184210514, 'Agent_2': 71.6414719516389, 'Agent_3': 73.97661712887655, 'Agent_4': 65.8038635396912}",60
Agent_4,75.9554359114982,97.64519475408919,21.68975884259099,True,"{'Agent_0': 65.9738682102313, 'Agent_1': 69.44042447143347, 'Agent_2': 61.145876253509066, 'Agent_3': 75.9554359114982, 'Agent_4': 83.55833397800352}",61
Agent_0,67.21312291918967,98.73594501245898,31.522822093269312,True,"{'Agent_0': 90.26282863422519, 'Agent_1': 67.21312291918967, 'Agent_2': 59.25267794218077, 'Agent_3': 66.49339258847536, 'Agent_4': 54.8076417815042}",62
Agent_0,65.80049523533846,93.8909939253981,28.090498690059647,False,"{'Agent_0': 75.11279514031848, 'Agent_1': 59.68762087999914, 'Agent_2': 65.80049523533846, 'Agent_3': 51.676330032969865, 'Agent_4': 56.91418279983998}",63
Agent_1,75.04496516250747,98.98186408502832,23.936898922520854,False,"{'Agent_0': 75.04496516250747, 'Agent_1': 79.18549126802266, 'Agent_2': 74.18965950530144, 'Agent_3': 63.9620923827837, 'Agent_4': 68.5663732425546}",64
Agent_3,71.97642215457763,96.86150084132692,24.88507868674928,False,"{'Agent_0': 48.92650179396059, 'Agent_1': 56.744652438807194, 'Agent_2': 71.97642215457763, 'Agent_3': 77.48920067306153, 'Agent_4': 59.232749463583424}",65
Agent_1,68.26150440497645,76.03137375998062,7.769869355004175,True,"{'Agent_0': 66.12227503236404, 'Agent_1': 71.20550588092887, 'Agent_2': 52.5399889328406, 'Agent_3': 68.26150440497645, 'Agent_4': 48.98102714818899}",66
Agent_1,60.03822098251163,78.1458316269207,18.107610644409064,True,"{'Agent_0': 60.03822098251163, 'Agent_1': 77.00114023166479, 'Agent_2': 53.037096827042845, 'Agent_3': 57.97239583053493, 'Agent_4': 58.38025254650966}",67
Agent_4,67.77082182163298,86.95874842452452,19.187926602891537,True,"{'Agent_0': 50.71862527926974, 'Agent_1': 49.683482445616704, 'Agent_2': 53.03711670742891, 'Agent_3': 67.77082182163298, 'Agent_4': 71.13449199777673}",68
Agent_3,63.541174556511876,90.19772574673482,26.65655119022294,True,"{'Agent_0': 63.541174556511876, 'Agent_1': 62.14541397432893, 'Agent_2': 56.74133901967263, 'Agent_3': 77.34260231005243, 'Agent_4': 51.642160259526456}",69
Agent_2,69.70297257387311,81.0773642859258,11.374391712052685,True,"{'Agent_0': 69.70297257387311, 'Agent_1': 66.98029601255244, 'Agent_2': 80.7620880292942, 'Agent_3': 57.86942053924021, 'Agent_4': 55.05658993608079}",70
Agent_1,56.1766241286867,72.05677448073747,15.880150352050777,False,"{'Agent_0': 50.17767096342176, 'Agent_1': 57.64541958458998, 'Agent_2': 54.75948733505, 'Agent_3': 52.39151376823446, 'Agent_4': 56.1766241286867}",71
Agent_0,65.04263513175756,79.89541314453308,14.852778012775516,True,"{'Agent_0': 71.08142242663948, 'Agent_1': 61.7809603633153, 'Agent_2': 52.13394245629488, 'Agent_3': 65.04263513175756, 'Agent_4': 55.36354291445312}",72
Agent_4,75.57645958472283,96.8464973800965,21.270037795373668,False,"{'Agent_0': 50.306415890949054, 'Agent_1': 75.57645958472283, 'Agent_2': 59.56541008398194, 'Agent_3': 48.599729170740666, 'Agent_4': 77.4771979040772}",73
Agent_4,68.48453340952253,76.20129228259819,7.716758873075662,True,"{'Agent_0': 61.73709716162674, 'Agent_1': 60.94153230416751, 'Agent_2': 68.48453340952253, 'Agent_3': 57.26448657874427, 'Agent_4': 75.55738547689147}",74
Agent_1,77.43263205572431,84.7250105321696,7.292378476445293,True,"{'Agent_0': 73.64230893793447, 'Agent_1': 81.43099446901537, 'Agent_2': 74.62482921829462, 'Agent_3': 77.43263205572431, 'Agent_4': 50.82015620153231}",75
Agent_3,71.8657544468673,94.82097664781647,22.955222200949166,False,"{'Agent_0': 61.941648862092805, 'Agent_1': 61.224360275746186, 'Agent_2': 50.51670679945152, 'Agent_3': 75.85678131825317, 'Agent_4': 71.8657544468673}",76
Agent_4,71.48648616081593,91.04912917297341,19.56264301215748,False,"{'Agent_0': 50.44414007913668, 'Agent_1': 71.48648616081593, 'Agent_2': 64.97935426472475, 'Agent_3': 54.20491860054082, 'Agent_4': 72.83930333837873}",77
Agent_4,67.27676752874132,90.40861182187568,23.131844293134364,False,"{'Agent_0': 55.56060316629518, 'Agent_1': 60.18591675230593, 'Agent_2': 54.312697690367465, 'Agent_3': 67.27676752874132, 'Agent_4': 72.32688945750054}",78
Agent_0,78.33263465183866,98.05168562318327,19.719050971344615,False,"{'Agent_0': 78.44134849854663, 'Agent_1': 78.33263465183866, 'Agent_2': 62.84649819241663, 'Agent_3': 66.03953546521119, 'Agent_4': 66.54297887060767}",79
Agent_1,79.07113805466113,99.46127790943437,20.39013985477324,False,"{'Agent_0': 68.57573858149011, 'Agent_1': 79.5690223275475, 'Agent_2': 58.34266373258754, 'Agent_3': 79.07113805466113, 'Agent_4': 62.47087038580917}",80
Agent_4,62.15065804276112,80.29347541159112,18.142817368829995,False,"{'Agent_0': 62.15065804276112, 'Agent_1': 57.69025392444842, 'Agent_2': 56.789557359557094, 'Agent_3': 51.51564403648041, 'Agent_4': 64.2347803292729}",81
Agent_4,66.27655293204762,99.09474130132597,32.818188369278346,False,"{'Agent_0': 49.203431858274946, 'Agent_1': 59.79960318367401, 'Agent_2': 57.18646504324222, 'Agent_3': 66.27655293204762, 'Agent_4': 79.27579304106078}",82
Agent_4,73.33816951249148,95.8350706222721,22.496901109780623,True,"{'Agent_0': 64.22617015468657, 'Agent_1': 62.80677308567272, 'Agent_2': 65.73812388282572, 'Agent_3': 73.33816951249148, 'Agent_4': 82.65136827935422}",83
Agent_0,63.220128894178224,86.0734981859444,22.853369291766178,False,"{'Agent_0': 68.85879854875553, 'Agent_1': 58.288856412173715, 'Agent_2': 63.220128894178224, 'Agent_3': 52.82755445426043, 'Agent_4': 48.47277960323019}",84
Agent_2,79.43633859498873,85.84508364574876,6.408745050760032,True,"{'Agent_0': 79.43633859498873, 'Agent_1': 50.69853222478605, 'Agent_2': 85.65163223578405, 'Agent_3': 49.252548038421565, 'Agent_4': 70.64389453834492}",85
Agent_0,63.72173046666754,80.90992141062182,17.188190943954282,False,"{'Agent_0': 64.72793712849746, 'Agent_1': 53.079878655409324, 'Agent_2': 59.93126342724247, 'Agent_3': 57.052594515661376, 'Agent_4': 63.72173046666754}",86
Agent_4,68.18837038214335,82.31852849673609,14.130158114592746,True,"{'Agent_0': 49.6756965611522, 'Agent_1': 68.18837038214335, 'Agent_2': 58.70877911231801, 'Agent_3': 58.55010416376732, 'Agent_4': 69.69424549814435}",87
Agent_2,75.94494918593725,96.25370788654709,20.308758700609843,True,"{'Agent_0': 71.15947696007878, 'Agent_1': 69.01005076513529, 'Agent_2': 86.21299066764769, 'Agent_3': 75.94494918593725, 'Agent_4': 58.66758515393781}",88
Agent_0,69.18832502173376,96.66985820228481,27.481533180551054,False,"{'Agent_0': 77.33588656182786, 'Agent_1': 67.13849042126175, 'Agent_2': 68.99375097715377, 'Agent_3': 69.18832502173376, 'Agent_4': 52.12645306468993}",89
Agent_3,73.3331826516334,92.52739135259205,19.194208700958654,False,"{'Agent_0': 69.28814805008643, 'Agent_1': 60.053737793801616, 'Agent_2': 73.3331826516334, 'Agent_3': 74.02191308207364, 'Agent_4': 69.44372479983113}",90
Agent_4,69.45459328255805,72.35464280255523,2.9000495199971823,True,"{'Agent_0': 50.9904948821127, 'Agent_1': 69.45459328255805, 'Agent_2': 64.27163156552984, 'Agent_3': 48.58337720932905, 'Agent_4': 71.4713610844164}",91
Agent_0,66.37571102383089,97.90673070137387,31.531019677542986,False,"{'Agent_0': 78.3253845610991, 'Agent_1': 63.56066946792728, 'Agent_2': 66.37571102383089, 'Agent_3': 52.402091301666545, 'Agent_4': 50.469282697628046}",92
Agent_0,71.63660809604697,80.30758850898584,8.670980412938874,True,"{'Agent_0': 77.82593891914232, 'Agent_1': 65.27266426923748, 'Agent_2': 71.63660809604697, 'Agent_3': 64.84901214545906, 'Agent_4': 69.18173559588536}",93
Agent_4,74.60304181405202,90.84391254923953,16.240870735187514,True,"{'Agent_0': 52.193569325744264, 'Agent_1': 60.05503586632079, 'Agent_2': 53.19191078683042, 'Agent_3': 74.60304181405202, 'Agent_4': 86.50710864078569}",94
Agent_4,71.07785592977366,98.783544136345,27.705688206571338,False,"{'Agent_0': 71.07785592977366, 'Agent_1': 55.73648813542855, 'Agent_2': 59.657581252184606, 'Agent_3': 71.0267415613008, 'Agent_4': 79.026835309076}",95
Agent_2,76.92717882039867,98.62386548776146,21.696686667362798,False,"{'Agent_0': 55.48809421873358, 'Agent_1': 55.65339191185663, 'Agent_2': 78.89909239020918, 'Agent_3': 72.96315497742124, 'Agent_4': 76.92717882039867}",96
Agent_4,79.50207339301048,81.09839153845931,1.5963181454488335,True,"{'Agent_0': 79.50207339301048, 'Agent_1': 62.77375931011166, 'Agent_2': 57.01669544652082, 'Agent_3': 60.21991789410274, 'Agent_4': 80.41449190880446}",97
Agent_4,73.64029517284953,94.96467780208948,21.32438262923995,False,"{'Agent_0': 73.64029517284953, 'Agent_1': 58.23754348491576, 'Agent_2': 56.00010277084823, 'Agent_3': 68.51772915854231, 'Agent_4': 75.97174224167159}",98
Agent_0,64.50910040167953,88.45603908476002,23.94693868308049,True,"{'Agent_0': 76.27827894330028, 'Agent_1': 64.50910040167953, 'Agent_2': 51.98968870283676, 'Agent_3': 50.68400401189729, 'Agent_4': 53.12999469585211}",99
